Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Beverage product form (product.metafields.shopify.beverage-product-form),Dietary preferences (product.metafields.shopify.dietary-preferences),Dietary supplements (product.metafields.shopify.dietary-supplements),Flavor (product.metafields.shopify.flavor),Package type (product.metafields.shopify.package-type),Soda variety (product.metafields.shopify.soda-variety),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
big-baby-pop-candy-32-g,Big Baby Pop Candy 32 g,"",Ayira Mini Mart,,Candy,Candy,true,Title,Default Title,,,,,,,,AYR-0791,0.0,,0,continue,manual,6.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/r17j8j-big_20baby_20pop_20candy_2032_20g.png?v=1781343875,1,Big Baby Pop Candy 32 g,false,,,,,,,,,,kg,,,active
brain-blasterz-sour-candy-brain-breakerz45-g,Brain Blasterz Sour Candy Brain Breakerz45 g,"",Ayira Mini Mart,,Candy,Candy,true,Title,Default Title,,,,,,,,AYR-0790,0.0,,0,continue,manual,3.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/4wlt90-brain_20blasterz_20sour_20candy_20_E2_80_93_20brain_20breakerz45_20g.png?v=1781343875,1,Brain Blasterz Sour Candy Brain Breakerz45 g,false,,,,,,,,,,kg,,,active
brain-blasterz-apple-flavour-brain-gunk-28-ml,Brain Blasterz Apple Flavour Brain Gunk 28 ML,"",Ayira Mini Mart,,Candy,Candy,true,Title,Default Title,,,,,,,,AYR-0789,0.0,,0,continue,manual,4.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/zwgveb-brain_20blasterz_20apple_20flavour_20brain_20gunk_2028_20ml.png?v=1781343874,1,Brain Blasterz Apple Flavour Brain Gunk 28 ML,false,,,,,,,,,,kg,,,active
fun-basketball-candy-toy,Fun Basketball Candy Toy,"",Ayira Mini Mart,,Candy,Candy,true,Title,Default Title,,,,,,,,AYR-0788,0.0,,0,continue,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/8sn6w2-fun_20basketball_20candy_20toy.png?v=1781343874,1,Fun Basketball Candy Toy,false,,,,,,,,,,kg,,,active
ice-blasterz-super-sour-cool-candy-48-g,Ice Blasterz Super Sour Cool Candy 48 g,"",Ayira Mini Mart,,Candy,Candy,true,Title,Default Title,,,,,,,,AYR-0787,0.0,,0,continue,manual,7.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/8741nl-ice_20blasterz_20super_20sour_20cool_20candy_20_E2_80_93_2048_20g.png?v=1781343873,1,Ice Blasterz Super Sour Cool Candy 48 g,false,,,,,,,,,,kg,,,active
brain-blasterz-super-sour-candy-48,Brain Blasterz Super Sour Candy 48,"",Ayira Mini Mart,,Candy,Candy,true,Title,Default Title,,,,,,,,AYR-0786,0.0,,0,continue,manual,7.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/vdzctk-brain_20blasterz_20super_20sour_20candy_2048.png?v=1781343872,1,Brain Blasterz Super Sour Candy 48,false,,,,,,,,,,kg,,,active
brain-blasterz-super-sour-berry-candy-48,Brain Blasterz Super Sour Berry Candy 48,"",Ayira Mini Mart,,Candy,Candy,true,Title,Default Title,,,,,,,,AYR-0785,0.0,,0,continue,manual,7.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/odubdf-brain_20blasterz_20super_20sour_20berry_20candy_2048.png?v=1781343872,1,Brain Blasterz Super Sour Berry Candy 48,false,,,,,,,,,,kg,,,active
double-dares-jelly-bean-game-cup,Double Dares Jelly Bean Game Cup,"",Ayira Mini Mart,,Candy,Candy,true,Title,Default Title,,,,,,,,AYR-0784,0.0,,0,continue,manual,9.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/apovmn-double_20dares_20jelly_20bean_20game_20cup.png?v=1781343871,1,Double Dares Jelly Bean Game Cup,false,,,,,,,,,,kg,,,active
avita-strawberry-wafe-23-g,Avita Strawberry Wafe 23 g,"",Ayira Mini Mart,,Chocolates,Chocolates,true,Title,Default Title,,,,,,,,AYR-0783,0.0,,0,continue,manual,1.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/yxtiwk-avita_20strawberry_20wafe_2023_20g.jpg?v=1781343871,1,Avita Strawberry Wafe 23 g,false,,,,,,,,,,kg,,,active
exira-strawberry-wafer-32-g,Exira Strawberry Wafer 32 g,"",Ayira Mini Mart,,Chocolates,Chocolates,true,Title,Default Title,,,,,,,,AYR-0782,0.0,,0,continue,manual,1.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/8lpvf6-exira_20strawberry_20wafer_20_E2_80_93_2032_20g.png?v=1781343870,1,Exira Strawberry Wafer 32 g,false,,,,,,,,,,kg,,,active
alvita-orange-wafer,Alvita Orange Wafer,"",Ayira Mini Mart,,Chocolates,Chocolates,true,Title,Default Title,,,,,,,,AYR-0781,0.0,,0,continue,manual,1.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/u3e2xr-alvita_20orange_20wafer.png?v=1781343869,1,Alvita Orange Wafer,false,,,,,,,,,,kg,,,active
alvita-banana-wafer,Alvita Banana Wafer,"",Ayira Mini Mart,,Chocolates,Chocolates,true,Title,Default Title,,,,,,,,AYR-0780,0.0,,0,continue,manual,1.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/zdkhpp-alvita_20banana_20wafer.png?v=1781343869,1,Alvita Banana Wafer,false,,,,,,,,,,kg,,,active
oreo-original-sandwich-biscuits-36-8-g,Oreo Original Sandwich Biscuits 36.8 g,"",Ayira Mini Mart,,Chocolates,Chocolates,true,Title,Default Title,,,,,,,,AYR-0779,0.0,,0,continue,manual,2.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/yfnann-oreo_20original_20sandwich_20biscuits_20_E2_80_93_2036.8_20g.png?v=1781343868,1,Oreo Original Sandwich Biscuits 36.8 g,false,,,,,,,,,,kg,,,active
hobby-chocolate-coated-wafer-bar-20-g,Hobby Chocolate Coated Wafer Bar 20 g,"",Ayira Mini Mart,,Chocolates,Chocolates,true,Title,Default Title,,,,,,,,AYR-0778,0.0,,0,continue,manual,1.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/zapklt-hobby_20chocolate_20coated_20wafer_20bar_2020_20g.png?v=1781343868,1,Hobby Chocolate Coated Wafer Bar 20 g,false,,,,,,,,,,kg,,,active
hobby-caramel-nougat-bar-16-g,Hobby Caramel Nougat Bar 16 g,"",Ayira Mini Mart,,Chocolates,Chocolates,true,Title,Default Title,,,,,,,,AYR-0777,0.0,,0,continue,manual,1.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/wgtpn5-hobby_20caramel_20nougat_20bar_2016_20g.png?v=1781343867,1,Hobby Caramel Nougat Bar 16 g,false,,,,,,,,,,kg,,,active
lker-napoliten-milk-chocolate-30-g,Ülker Napoliten Milk Chocolate 30 g,"",Ayira Mini Mart,,Chocolates,Chocolates,true,Title,Default Title,,,,,,,,AYR-0776,0.0,,0,continue,manual,2.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/zyh-0--_C3_BClker_20napoliten_20milk_20chocolate_2030_20g.png?v=1781343866,1,Ülker Napoliten Milk Chocolate 30 g,false,,,,,,,,,,kg,,,active
topsy-cheese-popcorn-18-g,Topsy Cheese Popcorn 18 g,"",Ayira Mini Mart,,Snacks,Snacks,true,Title,Default Title,,,,,,,,AYR-0775,0.0,,0,continue,manual,1.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/ie1xzl-topsy_20cheese_20popcorn_2018_20g.png?v=1781343866,1,Topsy Cheese Popcorn 18 g,false,,,,,,,,,,kg,,,active
topsy-popcorn-35-g,Topsy Popcorn 35 g,"",Ayira Mini Mart,,Snacks,Snacks,true,Title,Default Title,,,,,,,,AYR-0774,0.0,,0,continue,manual,1.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/164rwd-topsy_20popcorn_2035_20g.png?v=1781343865,1,Topsy Popcorn 35 g,false,,,,,,,,,,kg,,,active
pran-jhal-muri-50-g,PRAN Jhal Muri 50 g,"",Ayira Mini Mart,,Snacks,Snacks,true,Title,Default Title,,,,,,,,AYR-0773,0.0,,0,continue,manual,1.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/23yq7z-pran_20jhal_20muri_2050_20g.png?v=1781343865,1,PRAN Jhal Muri 50 g,false,,,,,,,,,,kg,,,active
topsy-sunflower-seeds-roasted-salted-25-g,Topsy Sunflower Seeds Roasted & Salted 25 g,"",Ayira Mini Mart,,Nuts & Seeds,Nuts & Seeds,true,Title,Default Title,,,,,,,,AYR-0772,0.0,,0,continue,manual,1.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/ma6j1c-topsy_20sunflower_20seeds_20roasted_20.png?v=1781343864,1,Topsy Sunflower Seeds Roasted & Salted 25 g,false,,,,,,,,,,kg,,,active
kifco-plain-rusks-385g,Kifco Plain Rusks 385g,"",Ayira Mini Mart,,Bakery & Pastries,Bakery & Pastries,true,Title,Default Title,,,,,,,,AYR-0771,0.0,,0,continue,manual,7.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/3ri6uv-kifco_20plain_20rusks_20385g.png?v=1781343863,1,Kifco Plain Rusks 385g,false,,,,,,,,,,kg,,,active
garlic-mixture-100-g,Garlic Mixture – 100 g,"",Ayira Mini Mart,,Snacks,Snacks,true,Title,Default Title,,,,,,,,AYR-0770,0.0,,0,continue,manual,5.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/bgw0b5-garlic_20mixture_20_E2_80_93_20100_20g.png?v=1781343863,1,Garlic Mixture – 100 g,false,,,,,,,,,,kg,,,active
topsy-garlic-mixture-300g,Topsy Garlic Mixture – 300g,"",Ayira Mini Mart,,Snacks,Snacks,true,Title,Default Title,,,,,,,,AYR-0769,0.0,,0,continue,manual,5.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/41w22s-topsy_20garlic_20mixture_20_E2_80_93_20300g.png?v=1781343862,1,Topsy Garlic Mixture – 300g,false,,,,,,,,,,kg,,,active
topsy-makai-mixture-190g,Topsy Makai Mixture – 190g,"",Ayira Mini Mart,,Snacks,Snacks,true,Title,Default Title,,,,,,,,AYR-0768,0.0,,0,continue,manual,5.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/bd39up-topsy_20makai_20mixture_20_E2_80_93_20190g.png?v=1781343862,1,Topsy Makai Mixture – 190g,false,,,,,,,,,,kg,,,active
topsy-masala-peanut-300g,Topsy Masala Peanut – 300g,"",Ayira Mini Mart,,Snacks,Snacks,true,Title,Default Title,,,,,,,,AYR-0767,0.0,,0,continue,manual,5.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/oo-2jp-topsy_20masala_20peanut_20_E2_80_93_20300g.png?v=1781343861,1,Topsy Masala Peanut – 300g,false,,,,,,,,,,kg,,,active
topsy-payyoli-mixture-300g,Topsy Payyoli Mixture – 300g,"",Ayira Mini Mart,,Snacks,Snacks,true,Title,Default Title,,,,,,,,AYR-0766,0.0,,0,continue,manual,2.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/7caw4j-topsy_20payyoli_20mixture_20_E2_80_93_20300g.png?v=1781343860,1,Topsy Payyoli Mixture – 300g,false,,,,,,,,,,kg,,,active
topsy-garlic-mixture-100g,Topsy Garlic Mixture – 100g,"",Ayira Mini Mart,,Snacks,Snacks,true,Title,Default Title,,,,,,,,AYR-0765,0.0,,0,continue,manual,2.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/ohlyb0-topsy_20garlic_20mixture_20_E2_80_93_20100g.png?v=1781343860,1,Topsy Garlic Mixture – 100g,false,,,,,,,,,,kg,,,active
pran-chanachur-bombay-mix-50-g,PRAN Chanachur Bombay Mix 50 g,"",Ayira Mini Mart,,Snacks,Snacks,true,Title,Default Title,,,,,,,,AYR-0764,0.0,,0,continue,manual,1.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/s4ltt3-pran_20chanachur_20bombay_20mix_2050_20g.png?v=1781343859,1,PRAN Chanachur Bombay Mix 50 g,false,,,,,,,,,,kg,,,active
topsy-chilly-sev-90-g,Topsy Chilly Sev 90 g,"",Ayira Mini Mart,,Snacks,Snacks,true,Title,Default Title,,,,,,,,AYR-0763,0.0,,0,continue,manual,2.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/soxol--topsy_20chilly_20sev_2090_20g.png?v=1781343858,1,Topsy Chilly Sev 90 g,false,,,,,,,,,,kg,,,active
topsy-butter-murukku-80-g,Topsy Butter Murukku 80 g,"",Ayira Mini Mart,,Snacks,Snacks,true,Title,Default Title,,,,,,,,AYR-0762,0.0,,0,continue,manual,2.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/n880ki-topsy_20butter_20murukku_2080_20g.png?v=1781343858,1,Topsy Butter Murukku 80 g,false,,,,,,,,,,kg,,,active
topsy-chilly-murukku-100-g,Topsy Chilly Murukku 100 g,"",Ayira Mini Mart,,Snacks,Snacks,true,Title,Default Title,,,,,,,,AYR-0761,0.0,,0,continue,manual,2.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/6d4zbx-topsy_20chilly_20murukku_20100_20g.png?v=1781343857,1,Topsy Chilly Murukku 100 g,false,,,,,,,,,,kg,,,active
topsy-payyoli-mixture-100-g,Topsy Payyoli Mixture 100 g,"",Ayira Mini Mart,,Snacks,Snacks,true,Title,Default Title,,,,,,,,AYR-0760,0.0,,0,continue,manual,2.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/b46bdf-topsy_20payyoli_20mixture_20100_20g.png?v=1781343859,1,Topsy Payyoli Mixture 100 g,false,,,,,,,,,,kg,,,active
topsy-makai-mixture-70-g,Topsy Makai Mixture 70 g,"",Ayira Mini Mart,,Snacks,Snacks,true,Title,Default Title,,,,,,,,AYR-0759,0.0,,0,continue,manual,2.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/343ep7-topsy_20makai_20mixture_2070_20g.png?v=1781343856,1,Topsy Makai Mixture 70 g,false,,,,,,,,,,kg,,,active
topsy-mixed-nuts-100-g,Topsy Mixed Nuts 100 g,"",Ayira Mini Mart,,Snacks,Snacks,true,Title,Default Title,,,,,,,,AYR-0758,0.0,,0,continue,manual,2.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/1-ftb4-topsy_20mixed_20nuts_20100_20g.png?v=1781343855,1,Topsy Mixed Nuts 100 g,false,,,,,,,,,,kg,,,active
star-fries-malabar-murukku-125g,Star Fries Malabar Murukku – 125g,"",Ayira Mini Mart,,Snacks,Snacks,true,Title,Default Title,,,,,,,,AYR-0757,0.0,,0,continue,manual,4.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/c9pija-star_20fries_20malabar_20murukku_20_E2_80_93_20125g.png?v=1781343854,1,Star Fries Malabar Murukku – 125g,false,,,,,,,,,,kg,,,active
topsy-ola-pakkavada-100g,Topsy Ola Pakkavada – 100g,"",Ayira Mini Mart,,Snacks,Snacks,true,Title,Default Title,,,,,,,,AYR-0756,0.0,,0,continue,manual,2.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/k-i-qe-topsy_20ola_20pakkavada_20_E2_80_93_20100g.png?v=1781343854,1,Topsy Ola Pakkavada – 100g,false,,,,,,,,,,kg,,,active
star-fries-banana-chips-125g,Star Fries Banana Chips – 125g,"",Ayira Mini Mart,,Snacks,Snacks,true,Title,Default Title,,,,,,,,AYR-0755,0.0,,0,continue,manual,5.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/ywbye8-star_20fries_20banana_20chips_20_E2_80_93_20125g.png?v=1781343853,1,Star Fries Banana Chips – 125g,false,,,,,,,,,,kg,,,active
star-fries-garlic-murukku-125g,Star Fries Garlic Murukku – 125g,"",Ayira Mini Mart,,Snacks,Snacks,true,Title,Default Title,,,,,,,,AYR-0754,0.0,,0,continue,manual,4.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/955m7-star_20fries_20garlic_20murukku_20_E2_80_93_20125g.png?v=1781343852,1,Star Fries Garlic Murukku – 125g,false,,,,,,,,,,kg,,,active
star-fries-tapioca-stick-125g,Star Fries Tapioca Stick – 125g,"",Ayira Mini Mart,,Snacks,Snacks,true,Title,Default Title,,,,,,,,AYR-0753,0.0,,0,continue,manual,4.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/kpk4ir-star_20fries_20tapioca_20stick_20_E2_80_93_20125g.png?v=1781343852,1,Star Fries Tapioca Stick – 125g,false,,,,,,,,,,kg,,,active
star-fries-indian-mixture-200g,Star Fries Indian Mixture – 200g,"",Ayira Mini Mart,,Snacks,Snacks,true,Title,Default Title,,,,,,,,AYR-0752,0.0,,0,continue,manual,4.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/mytws2-star_20fries_20indian_20mixture_20_E2_80_93_20200g.png?v=1781343851,1,Star Fries Indian Mixture – 200g,false,,,,,,,,,,kg,,,active
star-fries-jackfruit-chips-125g,Star Fries Jackfruit Chips – 125g,"",Ayira Mini Mart,,Snacks,Snacks,true,Title,Default Title,,,,,,,,AYR-0751,0.0,,0,continue,manual,5.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/bd36zf-star_20fries_20jackfruit_20chips_20_E2_80_93_20125g.png?v=1781343851,1,Star Fries Jackfruit Chips – 125g,false,,,,,,,,,,kg,,,active
star-fries-fruit-banana-chips-125g,Star Fries Fruit Banana Chips – 125g,"",Ayira Mini Mart,,Snacks,Snacks,true,Title,Default Title,,,,,,,,AYR-0750,0.0,,0,continue,manual,5.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/5gwsr4-star_20fries_20fruit_20banana_20chips_20_E2_80_93_20125g.png?v=1781343850,1,Star Fries Fruit Banana Chips – 125g,false,,,,,,,,,,kg,,,active
star-fries-tapioca-chips-125g,Star Fries Tapioca Chips – 125g,"",Ayira Mini Mart,,Snacks,Snacks,true,Title,Default Title,,,,,,,,AYR-0749,0.0,,0,continue,manual,4.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/3o2h1d-star_20fries_20tapioca_20chips_20_E2_80_93_20125g.png?v=1781343849,1,Star Fries Tapioca Chips – 125g,false,,,,,,,,,,kg,,,active
star-fries-ring-murukku-kerala-style,Star Fries Ring Murukku – Kerala Style,"",Ayira Mini Mart,,Snacks,Snacks,true,Title,Default Title,,,,,,,,AYR-0748,0.0,,0,continue,manual,4.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/hdhew9-pran_20ring_20murukku_20_E2_80_93_20kerala_20style.png?v=1781343849,1,Star Fries Ring Murukku – Kerala Style,false,,,,,,,,,,kg,,,active
camel-mixed-snacks-36-g,Camel Mixed Snacks (36 g),"",Ayira Mini Mart,,Nuts & Seeds,Nuts & Seeds,true,Title,Default Title,,,,,,,,AYR-0747,0.0,,0,continue,manual,3.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/a6hxad-camel_20mixed_20snacks_20_2836_20g_29.png?v=1781343848,1,Camel Mixed Snacks (36 g),false,,,,,,,,,,kg,,,active
camel-green-peas-36-g,Camel Green Peas (36 g),"",Ayira Mini Mart,,Nuts & Seeds,Nuts & Seeds,true,Title,Default Title,,,,,,,,AYR-0746,0.0,,0,continue,manual,3.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/swziuu-camel_20green_20peas_20_2836_20g_29.png?v=1781343847,1,Camel Green Peas (36 g),false,,,,,,,,,,kg,,,active
camel-roasted-peanuts-36-g,Camel Roasted Peanuts (36 g),"",Ayira Mini Mart,,Nuts & Seeds,Nuts & Seeds,true,Title,Default Title,,,,,,,,AYR-0745,0.0,,0,continue,manual,3.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/6pvco5-camel_20roasted_20peanuts_20_2836_20g_29.png?v=1781343847,1,Camel Roasted Peanuts (36 g),false,,,,,,,,,,kg,,,active
camel-natural-smoked-almonds-36-g,Camel Natural Smoked Almonds (36 g),"",Ayira Mini Mart,,Nuts & Seeds,Nuts & Seeds,true,Title,Default Title,,,,,,,,AYR-0744,0.0,,0,continue,manual,5.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/2ojgks-camel_20natural_20smoked_20almonds_20_2836_20g_29.png?v=1781343846,1,Camel Natural Smoked Almonds (36 g),false,,,,,,,,,,kg,,,active
camel-natural-baked-almonds-36-g,Camel Natural Baked Almonds (36 g),"",Ayira Mini Mart,,Nuts & Seeds,Nuts & Seeds,true,Title,Default Title,,,,,,,,AYR-0743,0.0,,0,continue,manual,5.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/m06n7p-camel_20natural_20baked_20almonds_20_2836_20g_29.png?v=1781343845,1,Camel Natural Baked Almonds (36 g),false,,,,,,,,,,kg,,,active
minis-20-mixed-400-gm,Minis 20 Mixed – 400 gm,"",Ayira Mini Mart,,Chocolates,Chocolates,true,Title,Default Title,,,,,,,,AYR-0742,0.0,,0,continue,manual,32.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/a47en4-minis_2020_20mixed_20_E2_80_93_20400_20gm.png?v=1781343845,1,Minis 20 Mixed – 400 gm,false,,,,,,,,,,kg,,,active
minis-35-mixed-710-gm,Minis 35 Mixed – 710 gm,"",Ayira Mini Mart,,Chocolates,Chocolates,true,Title,Default Title,,,,,,,,AYR-0741,0.0,,0,continue,manual,50.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/jukee0-minis_2035_20mixed_20_E2_80_93_20710_20gm.png?v=1781343844,1,Minis 35 Mixed – 710 gm,false,,,,,,,,,,kg,,,active
topsy-sunflower-seeds-25-g,Topsy Sunflower Seeds – 25 g,"",Ayira Mini Mart,,Nuts & Seeds,Nuts & Seeds,true,Title,Default Title,,,,,,,,AYR-0740,0.0,,0,continue,manual,1.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/c8vthe-topsy_20sunflower_20seeds_20_E2_80_93_2025_20g.png?v=1781343843,1,Topsy Sunflower Seeds – 25 g,false,,,,,,,,,,kg,,,active
topsy-salted-peanuts-15-g,Topsy Salted Peanuts – 15 g,"",Ayira Mini Mart,,Nuts & Seeds,Nuts & Seeds,true,Title,Default Title,,,,,,,,AYR-0739,0.0,,0,continue,manual,0.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/7ja78c-topsy_20salted_20peanuts_20_E2_80_93_2015_20g.png?v=1781343843,1,Topsy Salted Peanuts – 15 g,false,,,,,,,,,,kg,,,active
chocolate-cream-oreo-36-8-g,Chocolate Cream Oreo – 36.8 g,"",Ayira Mini Mart,,Chocolates,Chocolates,true,Title,Default Title,,,,,,,,AYR-0738,0.0,,0,continue,manual,2.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/2cvxw4-chocolate_20cream_20oreo_20_E2_80_93_2036.8_20g.png?v=1781343842,1,Chocolate Cream Oreo – 36.8 g,false,,,,,,,,,,kg,,,active
original-oreo-36-8-g,Original Oreo – 36.8 g,"",Ayira Mini Mart,,Chocolates,Chocolates,true,Title,Default Title,,,,,,,,AYR-0737,0.0,,0,continue,manual,2.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/y0rwa5-original_20oreo_20_E2_80_93_2036.8_20g.png?v=1781343842,1,Original Oreo – 36.8 g,false,,,,,,,,,,kg,,,active
windmill-lollipop,Windmill Lollipop,"",Ayira Mini Mart,,Candy,Candy,true,Title,Default Title,,,,,,,,AYR-0736,0.0,,0,continue,manual,7.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/gs5mrp-windmill_20lollipop.png?v=1781343841,1,Windmill Lollipop,false,,,,,,,,,,kg,,,active
roller-blaster-blue-raspberry-60-ml,Roller Blaster Blue Raspberry – 60 ml,"",Ayira Mini Mart,,Candy,Candy,true,Title,Default Title,,,,,,,,AYR-0735,0.0,,0,continue,manual,6.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/5hz--x-roller_20blaster_20blue_20raspberry_20_E2_80_93_2060_20ml.png?v=1781343840,1,Roller Blaster Blue Raspberry – 60 ml,false,,,,,,,,,,kg,,,active
brain-blasterz-sour-scales-45-g,Brain Blasterz Sour Scales – 45 g,"",Ayira Mini Mart,,Candy,Candy,true,Title,Default Title,,,,,,,,AYR-0734,0.0,,0,continue,manual,3.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/kf4kfm-brain_20blasterz_20sour_20scales_20_E2_80_93_2045_20g.png?v=1781343840,1,Brain Blasterz Sour Scales – 45 g,false,,,,,,,,,,kg,,,active
brain-blasterz-strawberry-28-g,Brain Blasterz Strawberry – 28 g,"",Ayira Mini Mart,,Candy,Candy,true,Title,Default Title,,,,,,,,AYR-0733,0.0,,0,continue,manual,5.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/pxgvfr-brain_20blasterz_20strawberry_20_E2_80_93_2028_20g.png?v=1781343839,1,Brain Blasterz Strawberry – 28 g,false,,,,,,,,,,kg,,,active
airlist-fruit-chews-32-g,Airlist Fruit Chews – 32 g,"",Ayira Mini Mart,,Gums,Gums,true,Title,Default Title,,,,,,,,AYR-0732,0.0,,0,continue,manual,1.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/zpktzm-airlist_20fruit_20chews_20_E2_80_93_2032_20g.png?v=1781343838,1,Airlist Fruit Chews – 32 g,false,,,,,,,,,,kg,,,active
airlist-mint-chews-32-g,Airlist Mint Chews – 32 g,"",Ayira Mini Mart,,Gums,Gums,true,Title,Default Title,,,,,,,,AYR-0731,0.0,,0,continue,manual,1.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/i7tm-z-airlist_20mint_20chews_20_E2_80_93_2032_20g.png?v=1781343837,1,Airlist Mint Chews – 32 g,false,,,,,,,,,,kg,,,active
